game,reward_1,reward_2,player_1,player_2,loss_1,loss_2
5686,-1,1,O,X,0.000977334,0
5687,1,-1,X,O,0.0018283745,0
5688,-1,1,O,X,0.011350139,0
5689,-1,1,X,O,0.10342892,0
5690,-1,1,O,X,0.003425855,0
5691,1,-1,X,O,0.008803185,0
5692,-1,1,O,X,0.36353776,0
5693,0,0,X,O,0.0017285928,0
5694,1,-1,O,X,0.0008353129,0
5695,1,-1,X,O,0.0010162673,0
5696,-1,1,O,X,0.031729303,0
5697,-1,1,X,O,0.0051880623,0
5698,-1,1,O,X,0.008461851,0
5699,1,-1,X,O,0.00043102395,0
5700,1,-1,O,X,0.009955158,0
5701,-1,1,X,O,0.10722665,0
5702,-1,1,O,X,0.010614693,0
5703,-1,1,X,O,0.043464497,0
5704,0,0,O,X,0.2472358,0
5705,1,-1,X,O,0.18904011,0
5706,1,-1,O,X,0.022774564,0
5707,1,-1,X,O,0.26252773,0
5708,-1,1,O,X,0.28435254,0
5709,-1,1,X,O,1.7713265,0
5710,-1,1,O,X,0.011339886,0
5711,1,-1,X,O,0.11923138,0
5712,-1,1,O,X,0.026402716,0
5713,-1,1,X,O,0.37916663,0
5714,-1,1,O,X,0.20465307,0
5715,0,0,X,O,0.0040772464,0
5716,-1,1,O,X,0.15963416,0
5717,1,-1,X,O,1.7936127e-06,0
5718,1,-1,O,X,0.68234456,0
5719,1,-1,X,O,0.34938595,0
5720,-1,1,O,X,0.048740212,0
5721,-1,1,X,O,0.020779483,0
5722,1,-1,O,X,0.011824792,0
5723,1,-1,X,O,0.0036268756,0
5724,-1,1,O,X,0.005592763,0
5725,1,-1,X,O,0.22891143,0
5726,-1,1,O,X,0.013313116,0
5727,1,-1,X,O,0.09148462,0
5728,-1,1,O,X,0.030580008,0
5729,1,-1,X,O,0.21897279,0
5730,-1,1,O,X,1.3471752,0
5731,-1,1,X,O,0.009449985,0
5732,-1,1,O,X,0.03343957,0
5733,1,-1,X,O,0.010495081,0
5734,1,-1,O,X,0.2214811,0
5735,1,-1,X,O,0.001679358,0
5736,-1,1,O,X,0.04524664,0
5737,-1,1,X,O,0.29339254,0
5738,-1,1,O,X,0.015745087,0
5739,1,-1,X,O,0.019633774,0
5740,-1,1,O,X,0.024029106,0
5741,-1,1,X,O,0.013660727,0
5742,1,-1,O,X,0.02627471,0
5743,-1,1,X,O,0.29211172,0
5744,-1,1,O,X,0.000818245,0
5745,-1,1,X,O,0.0017671318,0
5746,-1,1,O,X,0.23234208,0
5747,1,-1,X,O,0.70295453,0
5748,-1,1,O,X,0.0056100744,0
5749,1,-1,X,O,0.03906869,0
5750,-1,1,O,X,0.3109505,0
5751,1,-1,X,O,0.0024506464,0
5752,-1,1,O,X,0.16757557,0
5753,-1,1,X,O,0.41009456,0
5754,-1,1,O,X,0.06354979,0
5755,1,-1,X,O,0.020370845,0
5756,1,-1,O,X,0.16405466,0
5757,-1,1,X,O,0.12469132,0
5758,-1,1,O,X,0.017550498,0
5759,-1,1,X,O,0.02010505,0
5760,-1,1,O,X,0.07429383,0
5761,-1,1,X,O,0.010611785,0
5762,1,-1,O,X,0.38849097,0
5763,1,-1,X,O,0.0006437417,0
5764,-1,1,O,X,0.011999353,0
5765,-1,1,X,O,0.011936563,0
5766,-1,1,O,X,0.19426279,0
5767,0,0,X,O,0.0017271421,0
5768,-1,1,O,X,0.65867674,0
5769,-1,1,X,O,0.91919637,0
5770,-1,1,O,X,0.47512087,0
5771,0,0,X,O,0.0033218386,0
5772,-1,1,O,X,0.05440038,0
5773,1,-1,X,O,0.032517105,0
5774,-1,1,O,X,0.78287125,0
5775,-1,1,X,O,0.007419559,0
5776,-1,1,O,X,0.30259052,0
5777,1,-1,X,O,0.0014352478,0
5778,-1,1,O,X,0.058531303,0
5779,1,-1,X,O,0.14120835,0
5780,1,-1,O,X,0.04134928,0
5781,1,-1,X,O,0.011369672,0
5782,-1,1,O,X,0.08821245,0
5783,-1,1,X,O,4.210182e-05,0
5784,-1,1,O,X,0.00037967975,0
5785,-1,1,X,O,0.095279686,0
5786,-1,1,O,X,0.49025515,0
5787,1,-1,X,O,0.0085077165,0
5788,1,-1,O,X,0.0020978919,0
5789,-1,1,X,O,0.09616946,0
5790,-1,1,O,X,0.78789353,0
5791,-1,1,X,O,0.06809069,0
5792,-1,1,O,X,0.55916977,0
5793,-1,1,X,O,0.32529905,0
5794,1,-1,O,X,0.0025067974,0
5795,-1,1,X,O,0.33739024,0
5796,1,-1,O,X,0.033670764,0
5797,1,-1,X,O,0.005246012,0
5798,1,-1,O,X,1.147856,0
5799,-1,1,X,O,0.23501275,0
5800,-1,1,O,X,0.06494918,0
5801,1,-1,X,O,0.023480134,0
5802,1,-1,O,X,0.033173554,0
5803,-1,1,X,O,0.17538224,0
5804,1,-1,O,X,0.0019700557,0
5805,-1,1,X,O,0.35680082,0
5806,1,-1,O,X,0.023530768,0
5807,1,-1,X,O,0.0015128413,0
5808,-1,1,O,X,0.0011439051,0
5809,1,-1,X,O,0.0004873355,0
5810,-1,1,O,X,0.39475286,0
5811,1,-1,X,O,0.0026404113,0
5812,-1,1,O,X,0.18535867,0
5813,1,-1,X,O,0.11100792,0
5814,1,-1,O,X,0.022019226,0
5815,-1,1,X,O,0.07641185,0
5816,-1,1,O,X,0.30084118,0
5817,-1,1,X,O,0.0013999974,0
5818,1,-1,O,X,0.16979696,0
5819,-1,1,X,O,0.08689509,0
5820,1,-1,O,X,0.1865462,0
5821,1,-1,X,O,0.03160997,0
5822,-1,1,O,X,0.24538366,0
5823,1,-1,X,O,0.12478641,0
5824,1,-1,O,X,0.007852785,0
5825,1,-1,X,O,0.0006756872,0
5826,-1,1,O,X,0.45295924,0
5827,1,-1,X,O,0.04422714,0
5828,-1,1,O,X,0.22994399,0
5829,1,-1,X,O,0.005980024,0
5830,1,-1,O,X,0.0011894982,0
5831,1,-1,X,O,0.013026185,0
5832,-1,1,O,X,0.39422807,0
5833,1,-1,X,O,0.035765972,0
5834,-1,1,O,X,0.18343297,0
5835,1,-1,X,O,0.01841338,0
5836,-1,1,O,X,0.15154588,0
5837,1,-1,X,O,0.010502785,0
5838,-1,1,O,X,0.4624828,0
5839,1,-1,X,O,0.10993393,0
5840,1,-1,O,X,0.13650623,0
5841,-1,1,X,O,0.27583748,0
5842,-1,1,O,X,0.30124062,0
5843,1,-1,X,O,1.26752275e-05,0
5844,1,-1,O,X,0.04063784,0
5845,-1,1,X,O,0.4852815,0
5846,-1,1,O,X,0.12974717,0
5847,-1,1,X,O,0.40911362,0
5848,-1,1,O,X,0.24017408,0
5849,-1,1,X,O,0.31366873,0
5850,-1,1,O,X,0.3177435,0
5851,-1,1,X,O,0.20501603,0
5852,-1,1,O,X,5.4420827e-05,0
5853,-1,1,X,O,0.04948037,0
5854,1,-1,O,X,0.96809936,0
5855,1,-1,X,O,0.03487238,0
5856,-1,1,O,X,0.0010083744,0
5857,-1,1,X,O,0.05580653,0
5858,-1,1,O,X,0.755146,0
5859,1,-1,X,O,0.018259788,0
5860,-1,1,O,X,0.009524593,0
5861,1,-1,X,O,0.012607207,0
5862,1,-1,O,X,1.1907818,0
5863,-1,1,X,O,0.007073602,0
5864,-1,1,O,X,0.02415919,0
5865,1,-1,X,O,0.024456425,0
5866,-1,1,O,X,0.5482347,0
5867,1,-1,X,O,0.018338867,0
5868,1,-1,O,X,0.5181794,0
5869,1,-1,X,O,0.17132148,0
5870,-1,1,O,X,0.60829043,0
5871,0,0,X,O,0.012492322,0
5872,-1,1,O,X,0.36488092,0
5873,1,-1,X,O,1.0054822,0
5874,-1,1,O,X,0.03828686,0
5875,0,0,X,O,0.0009292983,0
5876,1,-1,O,X,0.032225642,0
5877,1,-1,X,O,0.021549584,0
5878,1,-1,O,X,0.49308887,0
5879,1,-1,X,O,0.23520029,0
5880,-1,1,O,X,0.038567055,0
5881,1,-1,X,O,0.0025435644,0
5882,-1,1,O,X,1.066457,0
5883,-1,1,X,O,0.1346911,0
5884,-1,1,O,X,0.00027337726,0
5885,-1,1,X,O,0.037417255,0
5886,-1,1,O,X,0.04387198,0
5887,1,-1,X,O,0.060872745,0
5888,-1,1,O,X,0.21690436,0
5889,1,-1,X,O,0.0005678125,0
5890,1,-1,O,X,0.0008904841,0
5891,1,-1,X,O,0.025028696,0
5892,-1,1,O,X,0.100173846,0
5893,1,-1,X,O,0.0025490855,0
5894,1,-1,O,X,9.42372e-06,0
5895,-1,1,X,O,0.19946592,0
5896,-1,1,O,X,0.23468147,0
5897,1,-1,X,O,0.005103361,0
5898,-1,1,O,X,0.5092696,0
5899,1,-1,X,O,0.031685427,0
5900,-1,1,O,X,0.18067671,0
5901,-1,1,X,O,0.11081812,0
5902,-1,1,O,X,0.13024692,0
5903,1,-1,X,O,0.23025057,0
5904,1,-1,O,X,0.07245358,0
5905,1,-1,X,O,0.00045988764,0
5906,1,-1,O,X,0.069357455,0
5907,1,-1,X,O,0.13517055,0
5908,-1,1,O,X,0.002235406,0
5909,1,-1,X,O,0.016224805,0
5910,-1,1,O,X,0.35627916,0
5911,1,-1,X,O,0.056904968,0
5912,-1,1,O,X,0.63907945,0
5913,1,-1,X,O,0.06552765,0
5914,-1,1,O,X,0.32173285,0
5915,1,-1,X,O,0.021982344,0
5916,1,-1,O,X,0.9855883,0
5917,1,-1,X,O,0.033615105,0
5918,-1,1,O,X,0.025992526,0
5919,1,-1,X,O,0.0011155619,0
5920,-1,1,O,X,0.18848732,0
5921,1,-1,X,O,0.059534267,0
5922,-1,1,O,X,0.19781968,0
5923,1,-1,X,O,0.00612468,0
5924,-1,1,O,X,0.7267575,0
5925,-1,1,X,O,0.05573427,0
5926,-1,1,O,X,0.800894,0
5927,-1,1,X,O,0.057696927,0
5928,-1,1,O,X,0.827945,0
5929,1,-1,X,O,0.052974857,0
5930,-1,1,O,X,0.46387273,0
5931,0,0,X,O,0.027788797,0
5932,-1,1,O,X,0.027268892,0
5933,1,-1,X,O,0.033329386,0
5934,-1,1,O,X,0.06502146,0
5935,1,-1,X,O,0.019071681,0
5936,1,-1,O,X,0.011910395,0
5937,1,-1,X,O,1.6260588e-05,0
5938,-1,1,O,X,0.16745347,0
5939,-1,1,X,O,0.16501093,0
5940,1,-1,O,X,0.0014367651,0
5941,1,-1,X,O,0.076355055,0
5942,-1,1,O,X,0.588061,0
5943,1,-1,X,O,0.008215518,0
5944,1,-1,O,X,0.34756982,0
5945,1,-1,X,O,9.9364035e-05,0
5946,1,-1,O,X,0.01022064,0
5947,1,-1,X,O,0.0009017078,0
5948,1,-1,O,X,0.0061789993,0
5949,-1,1,X,O,0.09958532,0
5950,-1,1,O,X,0.003854035,0
5951,1,-1,X,O,0.004858433,0
5952,-1,1,O,X,0.13683839,0
5953,0,0,X,O,0.005037313,0
5954,-1,1,O,X,0.39628598,0
5955,1,-1,X,O,0.0011636497,0
5956,-1,1,O,X,0.4545899,0
5957,0,0,X,O,0.100829884,0
5958,-1,1,O,X,0.18390915,0
5959,1,-1,X,O,0.11586905,0
5960,1,-1,O,X,6.422102e-07,0
5961,1,-1,X,O,0.0689882,0
5962,-1,1,O,X,0.09851717,0
5963,-1,1,X,O,0.07751066,0
5964,-1,1,O,X,0.44898775,0
5965,0,0,X,O,1.8455497e-05,0
5966,-1,1,O,X,0.033633392,0
5967,0,0,X,O,0.0052711717,0
5968,-1,1,O,X,0.015431425,0
5969,1,-1,X,O,0.040309716,0
5970,-1,1,O,X,0.529755,0
5971,-1,1,X,O,0.02217808,0
5972,1,-1,O,X,0.050611395,0
5973,1,-1,X,O,0.0013016128,0
5974,-1,1,O,X,0.08832935,0
5975,1,-1,X,O,0.058488037,0
5976,-1,1,O,X,0.0018523348,0
5977,0,0,X,O,0.00013789501,0
5978,0,0,O,X,0.00015923964,0
5979,-1,1,X,O,0.019871257,0
5980,-1,1,O,X,0.20045896,0
5981,1,-1,X,O,0.0077447505,0
5982,-1,1,O,X,0.043117464,0
5983,-1,1,X,O,0.14467986,0
5984,-1,1,O,X,0.15024951,0
5985,0,0,X,O,0.055116635,0
5986,1,-1,O,X,0.007817806,0
5987,-1,1,X,O,0.089036435,0
5988,-1,1,O,X,0.60514414,0
5989,-1,1,X,O,0.0015759739,0
5990,1,-1,O,X,0.010010062,0
5991,1,-1,X,O,0.0081244465,0
5992,1,-1,O,X,0.10000682,0
5993,0,0,X,O,0.085560225,0
5994,-1,1,O,X,0.00028236277,0
5995,1,-1,X,O,0.0012038535,0
5996,1,-1,O,X,1.0519384,0
5997,1,-1,X,O,0.0460719,0
5998,-1,1,O,X,0.420967,0
5999,1,-1,X,O,0.00034234906,0
6000,1,-1,O,X,0.00021086988,0
6001,-1,1,X,O,0.1442984,0
6002,-1,1,O,X,0.96878004,0
6003,1,-1,X,O,7.6571756e-05,0
6004,-1,1,O,X,0.21152492,0
6005,-1,1,X,O,0.0011922704,0
6006,-1,1,O,X,0.002512194,0
6007,1,-1,X,O,0.038971648,0
6008,-1,1,O,X,0.051874604,0
6009,-1,1,X,O,0.52125704,0
6010,-1,1,O,X,0.34190437,0
6011,-1,1,X,O,0.022005282,0
6012,-1,1,O,X,0.10691083,0
6013,-1,1,X,O,0.010017636,0
6014,-1,1,O,X,0.0023229455,0
6015,1,-1,X,O,0.0006401068,0
6016,1,-1,O,X,0.00051951385,0
6017,1,-1,X,O,7.530977e-05,0
6018,1,-1,O,X,0.97738564,0
6019,-1,1,X,O,0.015571174,0
6020,-1,1,O,X,0.64949644,0
6021,0,0,X,O,0.0014211262,0
6022,1,-1,O,X,1.05932,0
6023,-1,1,X,O,0.0003128333,0
6024,1,-1,O,X,0.08820554,0
6025,-1,1,X,O,0.012971281,0
6026,-1,1,O,X,0.009793073,0
6027,1,-1,X,O,0.00071461656,0
6028,-1,1,O,X,0.005401726,0
6029,1,-1,X,O,0.00020819771,0
6030,-1,1,O,X,0.0020704542,0
6031,-1,1,X,O,0.004349797,0
6032,1,-1,O,X,0.01986035,0
6033,-1,1,X,O,0.02729841,0
6034,1,-1,O,X,0.015981542,0
6035,-1,1,X,O,0.08240426,0
6036,-1,1,O,X,0.13102303,0
6037,1,-1,X,O,0.002515668,0
6038,-1,1,O,X,0.008561184,0
6039,1,-1,X,O,0.09856287,0
6040,-1,1,O,X,0.4753882,0
6041,1,-1,X,O,0.047265224,0
6042,-1,1,O,X,0.019056529,0
6043,-1,1,X,O,0.03343735,0
6044,-1,1,O,X,0.15746725,0
6045,1,-1,X,O,0.030021936,0
6046,1,-1,O,X,0.00032822692,0
6047,1,-1,X,O,0.00025854987,0
6048,-1,1,O,X,1.4593965,0
6049,-1,1,X,O,0.007034551,0
6050,-1,1,O,X,0.0083242925,0
6051,1,-1,X,O,0.47180548,0
6052,1,-1,O,X,0.5110668,0
6053,-1,1,X,O,0.09067979,0
6054,-1,1,O,X,0.17439349,0
6055,1,-1,X,O,0.011374867,0
6056,1,-1,O,X,0.005706694,0
6057,1,-1,X,O,4.9430524e-05,0
6058,1,-1,O,X,0.0019892997,0
6059,-1,1,X,O,0.24651052,0
6060,-1,1,O,X,0.015437561,0
6061,-1,1,X,O,0.20192628,0
6062,1,-1,O,X,0.007929897,0
6063,1,-1,X,O,0.00094616937,0
6064,1,-1,O,X,0.20624977,0
6065,1,-1,X,O,0.00029483184,0
6066,-1,1,O,X,0.016134696,0
6067,1,-1,X,O,0.6572331,0
6068,-1,1,O,X,0.6894902,0
6069,1,-1,X,O,0.0006549326,0
6070,-1,1,O,X,0.06766582,0
6071,1,-1,X,O,0.002733406,0
6072,-1,1,O,X,0.19807346,0
6073,-1,1,X,O,0.004839292,0
6074,-1,1,O,X,0.038370892,0
6075,1,-1,X,O,0.004530017,0
6076,-1,1,O,X,0.07471778,0
6077,1,-1,X,O,0.024112202,0
6078,-1,1,O,X,0.000630241,0
6079,1,-1,X,O,0.13839768,0
6080,0,0,O,X,0.0037189818,0
6081,1,-1,X,O,0.0009405615,0
6082,1,-1,O,X,0.0055153687,0
6083,-1,1,X,O,0.0036264595,0
6084,-1,1,O,X,0.20970681,0
6085,-1,1,X,O,0.0011116407,0
6086,-1,1,O,X,0.06526242,0
6087,1,-1,X,O,0.0042274287,0
6088,1,-1,O,X,0.03350656,0
6089,1,-1,X,O,0.02070589,0
6090,1,-1,O,X,0.0024263954,0
6091,1,-1,X,O,0.004733534,0
6092,1,-1,O,X,0.00024824784,0
6093,-1,1,X,O,0.0336054,0
6094,-1,1,O,X,0.03392929,0
6095,1,-1,X,O,0.0018610957,0
6096,-1,1,O,X,0.0009900557,0
6097,-1,1,X,O,0.050869837,0
6098,-1,1,O,X,0.049063884,0
6099,-1,1,X,O,0.10208663,0
6100,1,-1,O,X,0.8280047,0
6101,-1,1,X,O,0.027677562,0
6102,1,-1,O,X,0.038157906,0
6103,1,-1,X,O,0.000738711,0
6104,-1,1,O,X,0.0058232527,0
6105,-1,1,X,O,0.0090193,0
6106,-1,1,O,X,0.0032552383,0
6107,1,-1,X,O,0.052556947,0
6108,1,-1,O,X,0.009677151,0
6109,1,-1,X,O,0.53349614,0
6110,1,-1,O,X,0.00086709054,0
6111,0,0,X,O,0.05217026,0
6112,1,-1,O,X,0.011265335,0
6113,1,-1,X,O,0.0017735761,0
6114,1,-1,O,X,0.008421323,0
6115,-1,1,X,O,0.412674,0
6116,1,-1,O,X,0.0013896935,0
6117,1,-1,X,O,0.00308409,0
6118,-1,1,O,X,0.4253808,0
6119,1,-1,X,O,0.0057723937,0
6120,-1,1,O,X,0.67592776,0
6121,1,-1,X,O,0.008348181,0
6122,-1,1,O,X,0.19357923,0
6123,1,-1,X,O,0.28890744,0
6124,1,-1,O,X,0.031615727,0
6125,-1,1,X,O,0.097691864,0
6126,1,-1,O,X,0.11431885,0
6127,0,0,X,O,0.0041088914,0
6128,1,-1,O,X,1.1923839e-05,0
6129,1,-1,X,O,0.100468546,0
6130,-1,1,O,X,0.03989729,0
6131,-1,1,X,O,0.0064926967,0
6132,-1,1,O,X,0.041905575,0
6133,1,-1,X,O,0.00368107,0
6134,1,-1,O,X,0.0062905042,0
6135,1,-1,X,O,0.00021206625,0
6136,-1,1,O,X,0.90962005,0
6137,-1,1,X,O,0.020110263,0
6138,-1,1,O,X,0.06337522,0
6139,-1,1,X,O,0.45502615,0
6140,-1,1,O,X,0.043688815,0
6141,1,-1,X,O,0.012399657,0
6142,1,-1,O,X,0.009714826,0
6143,-1,1,X,O,0.005236321,0
6144,1,-1,O,X,0.0071305884,0
6145,1,-1,X,O,0.058986653,0
6146,-1,1,O,X,0.073226824,0
6147,1,-1,X,O,0.04968701,0
6148,-1,1,O,X,0.0538924,0
6149,1,-1,X,O,0.64020777,0
6150,1,-1,O,X,0.011166085,0
6151,0,0,X,O,0.012574867,0
6152,-1,1,O,X,0.0067364858,0
6153,-1,1,X,O,0.060436953,0
6154,-1,1,O,X,0.5715221,0
6155,1,-1,X,O,0.0023638238,0
6156,-1,1,O,X,0.008457843,0
6157,-1,1,X,O,2.4958363e-05,0
6158,-1,1,O,X,0.16224743,0
6159,1,-1,X,O,0.00040241558,0
6160,-1,1,O,X,0.00038238813,0
6161,1,-1,X,O,0.036221843,0
6162,-1,1,O,X,0.078132756,0
6163,-1,1,X,O,0.0075698853,0
6164,1,-1,O,X,0.1844055,0
6165,1,-1,X,O,0.004522684,0
6166,1,-1,O,X,0.8519907,0
6167,1,-1,X,O,0.0073200734,0
6168,-1,1,O,X,0.042022992,0
6169,-1,1,X,O,0.0039907834,0
6170,-1,1,O,X,0.0122676985,0
6171,-1,1,X,O,0.06497492,0
6172,1,-1,O,X,0.2791984,0
6173,-1,1,X,O,0.09217679,0
6174,-1,1,O,X,0.005745105,0
6175,-1,1,X,O,0.0025944014,0
6176,-1,1,O,X,0.16376512,0
6177,1,-1,X,O,0.17060086,0
6178,1,-1,O,X,0.024748184,0
6179,0,0,X,O,0.015191089,0
6180,-1,1,O,X,0.32443857,0
6181,1,-1,X,O,0.0034991594,0
6182,-1,1,O,X,0.06801338,0
6183,0,0,X,O,0.018569764,0
6184,-1,1,O,X,0.23935114,0
6185,1,-1,X,O,0.028618442,0
6186,-1,1,O,X,0.082901835,0
6187,1,-1,X,O,0.018888788,0
6188,-1,1,O,X,0.04790451,0
6189,1,-1,X,O,0.52905536,0
6190,1,-1,O,X,0.025302233,0
6191,-1,1,X,O,0.09001295,0
6192,-1,1,O,X,0.5058279,0
6193,1,-1,X,O,0.44075328,0
6194,-1,1,O,X,0.13060547,0
6195,1,-1,X,O,0.019374961,0
6196,1,-1,O,X,0.34826708,0
6197,1,-1,X,O,0.07210902,0
6198,-1,1,O,X,0.03450739,0
6199,-1,1,X,O,0.00093577476,0
6200,-1,1,O,X,0.5773572,0
6201,-1,1,X,O,0.004837544,0
6202,0,0,O,X,0.108160555,0
6203,1,-1,X,O,0.020897636,0
6204,-1,1,O,X,0.0058227577,0
6205,1,-1,X,O,0.006901235,0
6206,-1,1,O,X,0.034166876,0
6207,-1,1,X,O,0.0020763804,0
6208,0,0,O,X,0.029464372,0
6209,-1,1,X,O,1.3134469e-06,0
6210,1,-1,O,X,0.0039106114,0
6211,1,-1,X,O,0.73278916,0
6212,-1,1,O,X,0.12351693,0
6213,1,-1,X,O,0.0003312162,0
6214,-1,1,O,X,0.032374486,0
6215,-1,1,X,O,0.00024339231,0
6216,1,-1,O,X,0.005217423,0
6217,1,-1,X,O,0.057747535,0
6218,1,-1,O,X,0.80974305,0
6219,1,-1,X,O,0.03777341,0
6220,1,-1,O,X,0.008372799,0
6221,1,-1,X,O,0.040001933,0
6222,-1,1,O,X,0.4306049,0
6223,1,-1,X,O,1.10581944e-07,0
6224,-1,1,O,X,0.6252991,0
6225,1,-1,X,O,0.0008479361,0
6226,1,-1,O,X,0.03293601,0
6227,-1,1,X,O,0.087935746,0
6228,1,-1,O,X,0.59178245,0
6229,1,-1,X,O,0.039908487,0
6230,-1,1,O,X,0.05033912,0
6231,1,-1,X,O,1.285228,0
6232,-1,1,O,X,0.0015256254,0
6233,1,-1,X,O,0.015107797,0
6234,1,-1,O,X,0.0014398468,0
6235,1,-1,X,O,0.004298281,0
6236,-1,1,O,X,0.31017953,0
6237,-1,1,X,O,0.03892186,0
6238,-1,1,O,X,0.726606,0
6239,1,-1,X,O,0.0033298403,0
6240,-1,1,O,X,0.03834867,0
6241,1,-1,X,O,0.116463766,0
6242,-1,1,O,X,0.1327495,0
6243,-1,1,X,O,0.0038908322,0
6244,1,-1,O,X,0.44542444,0
6245,-1,1,X,O,0.18251553,0
6246,1,-1,O,X,1.884181,0
6247,-1,1,X,O,0.0008922558,0
6248,1,-1,O,X,1.166388,0
6249,1,-1,X,O,0.07289839,0
6250,-1,1,O,X,0.37588522,0
6251,-1,1,X,O,0.10224627,0
6252,1,-1,O,X,0.37460762,0
6253,1,-1,X,O,0.002694893,0
6254,-1,1,O,X,0.52586496,0
6255,-1,1,X,O,0.00076743035,0
6256,1,-1,O,X,0.001981142,0
6257,1,-1,X,O,0.07179229,0
6258,-1,1,O,X,0.10910208,0
6259,1,-1,X,O,0.020513818,0
6260,1,-1,O,X,0.36482105,0
6261,1,-1,X,O,0.4990378,0
6262,-1,1,O,X,0.1467336,0
6263,1,-1,X,O,0.07195798,0
6264,-1,1,O,X,0.057911463,0
6265,1,-1,X,O,0.18526368,0
6266,-1,1,O,X,0.48438925,0
6267,1,-1,X,O,0.016447434,0
6268,-1,1,O,X,0.17008759,0
6269,1,-1,X,O,0.011819688,0
6270,-1,1,O,X,0.06939107,0
6271,1,-1,X,O,0.010814063,0
6272,-1,1,O,X,0.0053790994,0
6273,-1,1,X,O,0.046968337,0
6274,-1,1,O,X,0.027373947,0
6275,1,-1,X,O,0.20863792,0
6276,-1,1,O,X,0.016476646,0
6277,0,0,X,O,0.006012001,0
6278,-1,1,O,X,0.036778454,0
6279,1,-1,X,O,0.014188886,0
6280,1,-1,O,X,0.029419,0
6281,-1,1,X,O,0.0048827874,0
6282,1,-1,O,X,0.018402,0
6283,1,-1,X,O,0.0011623706,0
6284,-1,1,O,X,0.1666651,0
6285,1,-1,X,O,0.3777839,0
6286,-1,1,O,X,0.16446964,0
6287,1,-1,X,O,0.0035507667,0
6288,1,-1,O,X,0.0008486456,0
6289,1,-1,X,O,0.29171282,0
6290,-1,1,O,X,0.0050671087,0
6291,-1,1,X,O,0.0009001391,0
6292,1,-1,O,X,0.07205873,0
6293,1,-1,X,O,0.00031615785,0
6294,1,-1,O,X,0.0001732881,0
6295,1,-1,X,O,0.0014571,0
6296,1,-1,O,X,0.011734184,0
6297,-1,1,X,O,0.007665387,0
6298,-1,1,O,X,0.028081108,0
6299,-1,1,X,O,0.030413225,0
6300,-1,1,O,X,0.36267844,0
6301,-1,1,X,O,0.45090118,0
6302,-1,1,O,X,0.24814737,0
6303,1,-1,X,O,0.30235633,0
6304,1,-1,O,X,0.072157696,0
6305,0,0,X,O,0.02038254,0
6306,-1,1,O,X,0.03305216,0
6307,1,-1,X,O,0.8639977,0
6308,1,-1,O,X,0.45552632,0
6309,1,-1,X,O,0.03932837,0
6310,-1,1,O,X,1.5676022,0
6311,1,-1,X,O,0.016305024,0
6312,-1,1,O,X,0.1453969,0
6313,-1,1,X,O,0.01723784,0
6314,-1,1,O,X,0.30100393,0
6315,-1,1,X,O,2.2134052e-05,0
6316,-1,1,O,X,0.02321188,0
6317,1,-1,X,O,0.0012978324,0
6318,-1,1,O,X,0.13619493,0
6319,1,-1,X,O,0.013682174,0
6320,-1,1,O,X,0.005916858,0
6321,1,-1,X,O,0.0023875465,0
6322,-1,1,O,X,0.13199174,0
6323,-1,1,X,O,0.052396443,0
6324,1,-1,O,X,0.48998877,0
6325,1,-1,X,O,0.13405557,0
6326,-1,1,O,X,0.07411025,0
6327,-1,1,X,O,0.16437359,0
6328,-1,1,O,X,0.57046103,0
6329,-1,1,X,O,0.1426534,0
6330,-1,1,O,X,0.0011569366,0
6331,1,-1,X,O,0.0055899643,0
6332,1,-1,O,X,0.007566688,0
6333,1,-1,X,O,0.18070982,0
6334,1,-1,O,X,0.11246355,0
6335,-1,1,X,O,0.0073947986,0
6336,-1,1,O,X,0.15448412,0
6337,1,-1,X,O,0.030337684,0
6338,-1,1,O,X,0.42705205,0
6339,1,-1,X,O,0.0077798334,0
6340,-1,1,O,X,0.15179436,0
6341,1,-1,X,O,0.007047098,0
6342,-1,1,O,X,0.073307805,0
6343,1,-1,X,O,0.0058960957,0
6344,1,-1,O,X,0.4094984,0
6345,-1,1,X,O,0.017154694,0
6346,1,-1,O,X,0.024562143,0
6347,1,-1,X,O,0.6178384,0
6348,-1,1,O,X,2.601968e-05,0
6349,1,-1,X,O,0.07768677,0
6350,0,0,O,X,0.13462318,0
6351,1,-1,X,O,0.077747,0
6352,-1,1,O,X,0.1393937,0
6353,1,-1,X,O,0.0028312386,0
6354,-1,1,O,X,7.2618673e-06,0
6355,-1,1,X,O,0.7749152,0
6356,-1,1,O,X,0.8058047,0
6357,1,-1,X,O,0.012616408,0
6358,1,-1,O,X,0.0661696,0
6359,1,-1,X,O,0.0024454496,0
6360,-1,1,O,X,0.08364032,0
6361,1,-1,X,O,0.04149514,0
6362,-1,1,O,X,0.13166301,0
6363,1,-1,X,O,0.034251068,0
6364,-1,1,O,X,0.0020321053,0
6365,1,-1,X,O,0.007770149,0
6366,-1,1,O,X,0.6351216,0
6367,-1,1,X,O,0.0198375,0
6368,-1,1,O,X,0.04092951,0
6369,-1,1,X,O,0.1019318,0
6370,1,-1,O,X,0.00015419992,0
6371,-1,1,X,O,0.012929046,0
6372,1,-1,O,X,0.008474891,0
6373,-1,1,X,O,0.16159205,0
6374,-1,1,O,X,0.63627696,0
6375,-1,1,X,O,0.018201912,0
6376,1,-1,O,X,0.014448827,0
