,game,player_1,player_2,loss_1,loss_2,player_1_opt,player_1_rand,eps
12998,12999,X,O,0.11524610221385956,0,0.0,0.774,0.4
13248,13249,X,O,0.1008845865726471,0,0.0,0.82,0.4
13498,13499,X,O,0.09485239535570145,0,0.0,0.67,0.4
13748,13749,X,O,0.1141071617603302,0,0.0,0.738,0.4
13998,13999,X,O,0.0828707367181778,0,0.0,0.756,0.4
14248,14249,X,O,0.0715421587228775,0,0.0,0.772,0.4
14498,14499,X,O,0.10493019968271255,0,0.0,0.738,0.4
14748,14749,X,O,0.11846190690994263,0,0.0,0.818,0.4
14998,14999,X,O,0.07901346683502197,0,0.0,0.768,0.4
15248,15249,X,O,0.1082366555929184,0,0.0,0.758,0.4
15498,15499,X,O,0.06665834039449692,0,0.0,0.804,0.4
15748,15749,X,O,0.14201876521110535,0,0.0,0.742,0.4
15998,15999,X,O,0.08247838914394379,0,0.0,0.842,0.4
16248,16249,X,O,0.11547930538654327,0,0.0,0.712,0.4
16498,16499,X,O,0.07214098423719406,0,0.0,0.81,0.4
16748,16749,X,O,0.08230988681316376,0,0.104,0.788,0.4
16998,16999,X,O,0.1189526617527008,0,0.0,0.788,0.4
17248,17249,X,O,0.10042066127061844,0,0.0,0.8,0.4
17498,17499,X,O,0.08139220625162125,0,-0.896,0.818,0.4
17748,17749,X,O,0.09126803278923035,0,0.0,0.828,0.4
17998,17999,X,O,0.09941142052412033,0,0.104,0.796,0.4
18248,18249,X,O,0.11927871406078339,0,0.104,0.81,0.4
18498,18499,X,O,0.12602925300598145,0,0.0,0.722,0.4
18748,18749,X,O,0.09073643386363983,0,0.0,0.846,0.4
18998,18999,X,O,0.10646014660596848,0,0.0,0.868,0.4
19248,19249,X,O,0.06776095926761627,0,0.202,0.846,0.4
19498,19499,X,O,0.1526854932308197,0,0.0,0.84,0.4
19748,19749,X,O,0.08548953384160995,0,0.202,0.838,0.4
19998,19999,X,O,0.04975688084959984,0,0.0,0.854,0.4
248,249,X,O,0.022128436714410782,0,-0.72,-0.222,0.6
498,499,X,O,0.0719577819108963,0,-1.0,0.28,0.6
748,749,X,O,0.058387987315654755,0,-1.0,0.55,0.6
998,999,X,O,0.07905028760433197,0,-1.0,0.698,0.6
1248,1249,X,O,0.059269100427627563,0,-1.0,0.732,0.6
1498,1499,X,O,0.05615726485848427,0,-0.806,0.698,0.6
1748,1749,X,O,0.06459366530179977,0,-1.0,0.6,0.6
1998,1999,X,O,0.06590955704450607,0,-0.806,0.726,0.6
2248,2249,X,O,0.08350685238838196,0,-1.0,0.752,0.6
2498,2499,X,O,0.07741302251815796,0,-1.0,0.768,0.6
2748,2749,X,O,0.07040908187627792,0,-1.0,0.818,0.6
2998,2999,X,O,0.08924103528261185,0,-1.0,0.806,0.6
3248,3249,X,O,0.06788266450166702,0,-1.0,0.782,0.6
3498,3499,X,O,0.11389989405870438,0,0.194,0.744,0.6
3748,3749,X,O,0.10363321006298065,0,-0.806,0.76,0.6
3998,3999,X,O,0.08486313372850418,0,-1.0,0.79,0.6
4248,4249,X,O,0.11580581963062286,0,0.0,0.742,0.6
4498,4499,X,O,0.06980566680431366,0,0.0,0.824,0.6
4748,4749,X,O,0.07211107760667801,0,0.0,0.764,0.6
4998,4999,X,O,0.11431697756052017,0,0.0,0.844,0.6
5248,5249,X,O,0.07360059767961502,0,0.0,0.836,0.6
5498,5499,X,O,0.12329156696796417,0,0.0,0.834,0.6
